	tissue_id	age	gender
GSM303553	BTO:0000671		
GSM303537	BTO:0000671		
GSM303555	BTO:0000671		
GSM303561	BTO:0000671		
GSM319713	BTO:0000671	720	M
GSM319714	BTO:0000671	600	M
GSM319716	BTO:0000671	840	F
GSM319755	BTO:0000671	480	M
GSM303559	BTO:0000671		
GSM303545	BTO:0000671		
GSM213134	BTO:0000671		
GSM213130	BTO:0000671		
GSM213131	BTO:0000671		
GSM213132	BTO:0000671		
GSM213133	BTO:0000671		
GSM213129	BTO:0000671		
GSM213126	BTO:0000671		
GSM213128	BTO:0000671		
GSM213135	BTO:0000671		
GSM213127	BTO:0000671		
GSM278777	BTO:0000671	624	M
GSM278780	BTO:0000671	528	F
GSM278776	BTO:0000671	948	M
GSM278779	BTO:0000671	444	F
GSM278775	BTO:0000671	636	M
GSM278778	BTO:0000671	876	M
GSM767301	BTO:0000671		
GSM52489	BTO:0000671		
GSM52488	BTO:0000671		
GSM52487	BTO:0000671		
GSM289128	BTO:0000671		
GSM52490	BTO:0000671		
GSM767303	BTO:0000671		
GSM767304	BTO:0000671		
GSM767305	BTO:0000671		
GSM767306	BTO:0000671		
GSM281278	BTO:0000671		
GSM52491	BTO:0000671		
GSM767302	BTO:0000671		
GSM289131	BTO:0000671		
GSM144465	BTO:0000671		
GSM144485	BTO:0000671		
GSM52493	BTO:0000671		
GSM289123	BTO:0000671		
GSM52494	BTO:0000671		
GSM289134	BTO:0000671		
GSM52492	BTO:0000671		
GSM289127	BTO:0000671		
GSM289126	BTO:0000671		
GSM289125	BTO:0000671		
GSM52482	BTO:0000671		
GSM289129	BTO:0000671		
GSM52486	BTO:0000671		
GSM289130	BTO:0000671		
GSM289133	BTO:0000671		
GSM289122	BTO:0000671		
GSM289121	BTO:0000671		
GSM289120	BTO:0000671		
GSM289119	BTO:0000671		
GSM289132	BTO:0000671		
GSM52481	BTO:0000671		
GSM52483	BTO:0000671		
GSM52484	BTO:0000671		
GSM52485	BTO:0000671		
GSM289124	BTO:0000671		
GSM767292	BTO:0000671		
GSM767300	BTO:0000671		
GSM767298	BTO:0000671		
GSM767297	BTO:0000671		
GSM767296	BTO:0000671		
GSM767295	BTO:0000671		
GSM767294	BTO:0000671		
GSM767293	BTO:0000671		
GSM767291	BTO:0000671		
GSM767299	BTO:0000671		
GSM178503	BTO:0000671		
GSM178470	BTO:0000671		
GSM178459	BTO:0000671		
GSM178466	BTO:0000671		
GSM178455	BTO:0000671		
GSM178464	BTO:0000671		
GSM178498	BTO:0000671		
GSM178510	BTO:0000671		
GSM134279	BTO:0000671	648	M
GSM134283	BTO:0000671	648	M
GSM134281	BTO:0000671	648	M
GSM134282	BTO:0000671	648	M
GSM134280	BTO:0000671	648	M
GSM179893	BTO:0000671	360	F
GSM1047285	BTO:0000671		
GSM918958	BTO:0000671		
GSM918956	BTO:0000671		
GSM918955	BTO:0000671		
GSM918957	BTO:0000671		
GSM918960	BTO:0000671		
GSM918959	BTO:0000671		
GSM918961	BTO:0000671		
GSM1047293	BTO:0000671		
GSM1047282	BTO:0000671		
GSM1047284	BTO:0000671		
GSM1047295	BTO:0000671		
GSM918954	BTO:0000671		
GSM1047296	BTO:0000671		
GSM1047291	BTO:0000671		
GSM1047287	BTO:0000671		
GSM1047297	BTO:0000671		
GSM1047299	BTO:0000671		
GSM1047298	BTO:0000671		
GSM1047288	BTO:0000671		
GSM1047289	BTO:0000671		
GSM1047290	BTO:0000671		
GSM1047292	BTO:0000671		
GSM1047294	BTO:0000671		
GSM1047283	BTO:0000671		
GSM1047286	BTO:0000671		
GSM319822	BTO:0000671	600	F
GSM319544	BTO:0000671	600	F
GSM319840	BTO:0000671	840	F
GSM498550	BTO:0000671		
GSM498556	BTO:0000671		
GSM498562	BTO:0000671		
GSM498552	BTO:0000671		
GSM498553	BTO:0000671		
GSM498559	BTO:0000671		
GSM498551	BTO:0000671		
GSM498561	BTO:0000671		
GSM498557	BTO:0000671		
GSM498558	BTO:0000671		
GSM498560	BTO:0000671		
GSM498554	BTO:0000671		
GSM498555	BTO:0000671		
GSM498549	BTO:0000671		
GSM178	BTO:0000671	528	M
GSM172	BTO:0000671	744	M
GSM12268	BTO:0000671	612	M
GSM413304	BTO:0000671		
GSM154	BTO:0000671	780	F
GSM156	BTO:0000671	528	M
GSM158	BTO:0000671	528	M
GSM160	BTO:0000671	564	F
GSM162	BTO:0000671	564	F
GSM166	BTO:0000671	720	F
GSM170	BTO:0000671	744	M
GSM190876	BTO:0000671		
GSM12728	BTO:0000671		MIXED
GSM176	BTO:0000671	804	F
GSM185	BTO:0000671	576	M
GSM141	BTO:0000671	672	M
GSM148	BTO:0000671	840	F
GSM150	BTO:0000671	840	F
GSM152	BTO:0000671	780	F
GSM137	BTO:0000671	792	F
GSM168	BTO:0000671	720	F
GSM144474	BTO:0000671		
GSM12661	BTO:0000671		MIXED
GSM144481	BTO:0000671	3	
GSM144482	BTO:0000671	3.96	
GSM12731	BTO:0000671		MIXED
GSM12663	BTO:0000671		MIXED
GSM174	BTO:0000671	804	F
GSM127	BTO:0000671	720	M
GSM11827	BTO:0000671	864	F
GSM11805	BTO:0000671	840	F
GSM11810	BTO:0000671		
GSM11823	BTO:0000671	864	F
GSM178507	BTO:0000671		
GSM119	BTO:0000671	684	M
GSM12075	BTO:0000671	696	M
GSM12078	BTO:0000671	696	M
GSM189	BTO:0000671	600	M
GSM131	BTO:0000671	780	M
GSM12444	BTO:0000671	780	M
GSM12283	BTO:0000671	804	M
GSM125	BTO:0000671	720	M
GSM12287	BTO:0000671	804	M
GSM129	BTO:0000671	492	M
GSM133	BTO:0000671	780	M
GSM12099	BTO:0000671	768	M
GSM12098	BTO:0000671	768	M
GSM12301	BTO:0000671	600	M
GSM121	BTO:0000671	900	M
GSM12300	BTO:0000671	600	M
GSM123	BTO:0000671	900	M
GSM180	BTO:0000671	528	M
GSM181	BTO:0000671	828	M
GSM183	BTO:0000671	828	M
GSM139	BTO:0000671	672	M
GSM12448	BTO:0000671	780	M
GSM240833	BTO:0000671	852	M
GSM144473	BTO:0000671	3.96	
GSM144472	BTO:0000671	3	
GSM144463	BTO:0000671		
GSM144461	BTO:0000671	3	
GSM178509	BTO:0000671		
GSM135362	BTO:0000671	552	M
GSM52497	BTO:0000671	12	
GSM52496	BTO:0000671	12	
GSM52495	BTO:0000671	12	
GSM124964	BTO:0000671		
GSM240834	BTO:0000671	336	M
GSM240842	BTO:0000671	888	M
GSM144492	BTO:0000671	3	
GSM124965	BTO:0000671		
GSM240835	BTO:0000671	444	F
GSM12729	BTO:0000671		MIXED
GSM240836	BTO:0000671	528	M
GSM164	BTO:0000671	432	M
GSM240838	BTO:0000671	768	M
GSM240839	BTO:0000671	984	M
GSM240840	BTO:0000671	984	M
GSM178501	BTO:0000671		
GSM240832	BTO:0000671	732	F
GSM278789	BTO:0000671	888	M
GSM144462	BTO:0000671	3.96	
GSM178506	BTO:0000671		
GSM135	BTO:0000671	792	F
GSM144494	BTO:0000671		
GSM209	BTO:0000671	840	F
GSM198783	BTO:0000671		M
GSM198785	BTO:0000671		F
GSM144493	BTO:0000671	3.96	
GSM240837	BTO:0000671	528	M
GSM12659	BTO:0000671		MIXED
GSM12662	BTO:0000671		MIXED
GSM12730	BTO:0000671		MIXED
GSM187	BTO:0000671	576	M
GSM205	BTO:0000671	720	M
GSM207	BTO:0000671	840	F
GSM135360	BTO:0000671	312	M
GSM178508	BTO:0000671		
GSM12732	BTO:0000671		MIXED
GSM12660	BTO:0000671		MIXED
GSM190877	BTO:0000671		
GSM190878	BTO:0000671		
GSM192	BTO:0000671	600	M
GSM194	BTO:0000671	864	M
GSM124967	BTO:0000671		
GSM124966	BTO:0000671		
GSM198	BTO:0000671	696	F
GSM200	BTO:0000671	696	F
GSM135361	BTO:0000671	312	M
GSM196	BTO:0000671	864	M
GSM144483	BTO:0000671		
GSM203	BTO:0000671	720	M
GSM391122	BTO:0000671		
GSM413303	BTO:0000671		
GSM318471	BTO:0000671		F
GSM391120	BTO:0000671		
GSM391121	BTO:0000671		
GSM391128	BTO:0000671		
GSM391124	BTO:0000671		
GSM265	BTO:0000671	528	M
GSM267	BTO:0000671	780	M
GSM268	BTO:0000671	564	F
GSM270	BTO:0000671	564	F
GSM272	BTO:0000671	432	M
GSM274	BTO:0000671	720	F
GSM225	BTO:0000671	900	M
GSM244	BTO:0000671	672	M
GSM231	BTO:0000671	720	M
GSM391123	BTO:0000671		
GSM220	BTO:0000671	684	M
GSM222	BTO:0000671	684	M
GSM353	BTO:0000671	840	F
GSM227	BTO:0000671	900	M
GSM229	BTO:0000671	720	M
GSM314	BTO:0000671	624	M
GSM276	BTO:0000671	720	F
GSM315855	BTO:0000671		MIXED
GSM299192	BTO:0000671		
GSM342	BTO:0000671	864	M
GSM407	BTO:0000671	744	M
GSM299191	BTO:0000671		
GSM316	BTO:0000671	624	M
GSM299190	BTO:0000671		
GSM318	BTO:0000671	552	
GSM299189	BTO:0000671		
GSM281316	BTO:0000671		
GSM318464	BTO:0000671		M
GSM320	BTO:0000671	552	
GSM413293	BTO:0000671		
GSM323	BTO:0000671	792	M
GSM318467	BTO:0000671		M
GSM281312	BTO:0000671		
GSM413298	BTO:0000671		
GSM413299	BTO:0000671		
GSM413300	BTO:0000671		
GSM325	BTO:0000671	792	M
GSM413301	BTO:0000671		
GSM413302	BTO:0000671		
GSM391117	BTO:0000671		
GSM245	BTO:0000671	780	M
GSM318465	BTO:0000671		M
GSM263	BTO:0000671	528	M
GSM318466	BTO:0000671		M
GSM315862	BTO:0000671		M
GSM367	BTO:0000671	660	F
GSM254	BTO:0000671	840	F
GSM356	BTO:0000671	840	F
GSM358	BTO:0000671	840	F
GSM360	BTO:0000671	840	F
GSM362	BTO:0000671	852	M
GSM312	BTO:0000671	564	M
GSM347	BTO:0000671	816	F
GSM405	BTO:0000671	744	M
GSM278792	BTO:0000671	840	F
GSM278791	BTO:0000671	924	M
GSM318468	BTO:0000671		M
GSM377	BTO:0000671	552	
GSM318469	BTO:0000671		M
GSM318473	BTO:0000671		F
GSM364	BTO:0000671	660	F
GSM379	BTO:0000671	552	
GSM387	BTO:0000671	756	F
GSM389	BTO:0000671	936	M
GSM391	BTO:0000671	936	M
GSM383	BTO:0000671	792	M
GSM375	BTO:0000671	624	M
GSM355	BTO:0000671	912	F
GSM349	BTO:0000671	744	M
GSM318488	BTO:0000671		F
GSM393	BTO:0000671	960	F
GSM395	BTO:0000671	960	F
GSM397	BTO:0000671	864	M
GSM399	BTO:0000671	864	M
GSM401	BTO:0000671	816	F
GSM403	BTO:0000671	816	F
GSM381	BTO:0000671	792	M
GSM242	BTO:0000671	792	F
GSM391129	BTO:0000671		
GSM413294	BTO:0000671		
GSM391127	BTO:0000671		
GSM233	BTO:0000671	492	M
GSM236	BTO:0000671	780	M
GSM340	BTO:0000671	864	M
GSM240	BTO:0000671	792	F
GSM413290	BTO:0000671		
GSM413295	BTO:0000671		
GSM385	BTO:0000671	756	F
GSM391125	BTO:0000671		
GSM336	BTO:0000671	960	F
GSM257	BTO:0000671	840	F
GSM259	BTO:0000671	780	F
GSM238	BTO:0000671	780	M
GSM373	BTO:0000671	624	M
GSM261	BTO:0000671	780	F
GSM334	BTO:0000671	936	M
GSM351	BTO:0000671	744	M
GSM333	BTO:0000671	912	F
GSM331	BTO:0000671	936	M
GSM329	BTO:0000671	756	F
GSM413288	BTO:0000671		
GSM327	BTO:0000671	756	F
GSM413289	BTO:0000671		
GSM391126	BTO:0000671		
GSM391118	BTO:0000671		
GSM413292	BTO:0000671		
GSM247	BTO:0000671	672	M
GSM413291	BTO:0000671		
GSM338	BTO:0000671	960	F
GSM371	BTO:0000671	564	M
GSM83	BTO:0000671	828	M
GSM178463	BTO:0000671		
GSM318472	BTO:0000671		F
GSM345	BTO:0000671	816	F
GSM281315	BTO:0000671		
GSM281314	BTO:0000671		
GSM281311	BTO:0000671		
GSM421	BTO:0000671	660	F
GSM292	BTO:0000671	816	M
GSM176426	BTO:0000671		F
GSM85	BTO:0000671	576	M
GSM89	BTO:0000671	600	M
GSM87	BTO:0000671	576	M
GSM295	BTO:0000671	840	M
GSM294	BTO:0000671	840	M
GSM15967	BTO:0000671		
GSM15966	BTO:0000671		
GSM81	BTO:0000671	828	M
GSM176322	BTO:0000671		M
GSM419	BTO:0000671	660	F
GSM417	BTO:0000671	852	M
GSM415	BTO:0000671	840	F
GSM413	BTO:0000671	840	F
GSM411	BTO:0000671	840	F
GSM305	BTO:0000671	912	F
GSM178472	BTO:0000671		
GSM176424	BTO:0000671		M
GSM178468	BTO:0000671		
GSM176425	BTO:0000671		M
GSM178461	BTO:0000671		
GSM315859	BTO:0000671		M
GSM178458	BTO:0000671		
GSM178457	BTO:0000671		
GSM176427	BTO:0000671		M
GSM409	BTO:0000671	840	F
GSM12269	BTO:0000671	612	M
GSM391119	BTO:0000671		
GSM278785	BTO:0000671	696	M
GSM15965	BTO:0000671		
GSM26837	BTO:0000671	504	M
GSM26836	BTO:0000671	456	F
GSM240948	BTO:0000671	288	M
GSM240947	BTO:0000671		
GSM240844	BTO:0000671	852	M
GSM26842	BTO:0000671	432	M
GSM26839	BTO:0000671	468	F
GSM278786	BTO:0000671	12	M
GSM26841	BTO:0000671	528	M
GSM278784	BTO:0000671	48	F
GSM278783	BTO:0000671	144	M
GSM278782	BTO:0000671	24	M
GSM363	BTO:0000671	852	M
GSM240841	BTO:0000671	912	M
GSM278781	BTO:0000671	888	M
GSM240843	BTO:0000671	720	M
GSM278787	BTO:0000671	432	F
GSM99	BTO:0000671	696	F
GSM178473	BTO:0000671		
GSM293	BTO:0000671	816	M
GSM201	BTO:0000671	816	M
GSM212	BTO:0000671	816	M
GSM223	BTO:0000671	840	M
GSM234	BTO:0000671	840	M
GSM97	BTO:0000671	696	F
GSM26838	BTO:0000671	420	F
GSM95	BTO:0000671	864	M
GSM211	BTO:0000671	720	M
GSM93	BTO:0000671	864	M
GSM214	BTO:0000671	720	M
GSM178502	BTO:0000671		
GSM418	BTO:0000671	852	M
GSM26840	BTO:0000671	468	M
GSM26844	BTO:0000671	600	F
GSM26843	BTO:0000671	420	F
GSM91	BTO:0000671	600	M
GSM303	BTO:0000671	804	
GSM391116	BTO:0000671		
GSM318485	BTO:0000671		M
GSM318484	BTO:0000671		M
GSM318491	BTO:0000671		F
GSM318482	BTO:0000671		M
GSM318492	BTO:0000671		F
GSM318480	BTO:0000671		M
GSM318487	BTO:0000671		F
GSM318478	BTO:0000671		F
GSM296	BTO:0000671	780	M
GSM178469	BTO:0000671		
GSM318477	BTO:0000671		F
GSM162190	BTO:0000671		
GSM318475	BTO:0000671		F
GSM318474	BTO:0000671		F
GSM318483	BTO:0000671		M
GSM391107	BTO:0000671		
GSM318479	BTO:0000671		F
GSM369	BTO:0000671	564	M
GSM413297	BTO:0000671		
GSM307	BTO:0000671	912	F
GSM413296	BTO:0000671		
GSM309	BTO:0000671	564	M
GSM311	BTO:0000671	804	
GSM301	BTO:0000671	804	
GSM318481	BTO:0000671		M
GSM318486	BTO:0000671		M
GSM318489	BTO:0000671		F
GSM318476	BTO:0000671		F
GSM279	BTO:0000671	744	M
GSM281	BTO:0000671	744	M
GSM283	BTO:0000671	804	F
GSM285	BTO:0000671	804	F
GSM287	BTO:0000671	528	M
GSM289	BTO:0000671	804	
GSM290	BTO:0000671	528	M
GSM315856	BTO:0000671		M
GSM176323	BTO:0000671		F
GSM35979	BTO:0000671		
GSM391109	BTO:0000671		
GSM391115	BTO:0000671		
GSM318470	BTO:0000671		M
GSM298	BTO:0000671	780	M
GSM175911	BTO:0000671		MIXED
GSM162194	BTO:0000671		
GSM162193	BTO:0000671		
GSM35980	BTO:0000671		
GSM162191	BTO:0000671		
GSM162188	BTO:0000671		
GSM162189	BTO:0000671		
GSM176324	BTO:0000671		M
GSM162187	BTO:0000671		
GSM162186	BTO:0000671		
GSM162185	BTO:0000671		
GSM162184	BTO:0000671		
GSM162183	BTO:0000671		
GSM278790	BTO:0000671	816	M
GSM162192	BTO:0000671		
GSM391110	BTO:0000671		
GSM391114	BTO:0000671		
GSM391113	BTO:0000671		
GSM391112	BTO:0000671		
GSM391111	BTO:0000671		
GSM176321	BTO:0000671		M
GSM216	BTO:0000671	708	F
GSM35981	BTO:0000671		
GSM318490	BTO:0000671		F
GSM391108	BTO:0000671		
GSM35993	BTO:0000671		
GSM35991	BTO:0000671		
GSM218	BTO:0000671	708	F
GSM35992	BTO:0000671		
GSM36003	BTO:0000671		
GSM278788	BTO:0000671	708	M
GSM205351	BTO:0000671		
GSM205352	BTO:0000671		
GSM205359	BTO:0000671		
GSM205353	BTO:0000671		
GSM278798	BTO:0000671		M
GSM205354	BTO:0000671		
GSM205355	BTO:0000671		
GSM205356	BTO:0000671		
GSM205350	BTO:0000671		
GSM205358	BTO:0000671		
GSM278795	BTO:0000671		M
GSM278793	BTO:0000671		F
GSM278796	BTO:0000671		M
GSM278799	BTO:0000671		M
GSM278794	BTO:0000671		F
GSM278797	BTO:0000671		M
GSM205357	BTO:0000671		
GSM162165	BTO:0000671		
GSM162154	BTO:0000671		
GSM162153	BTO:0000671		
GSM162160	BTO:0000671		
GSM162151	BTO:0000671		
GSM162161	BTO:0000671		
GSM162148	BTO:0000671		
GSM162169	BTO:0000671		
GSM162178	BTO:0000671		
GSM162171	BTO:0000671		
GSM162162	BTO:0000671		
GSM162163	BTO:0000671		
GSM162155	BTO:0000671		
GSM162164	BTO:0000671		
GSM162149	BTO:0000671		
GSM162166	BTO:0000671		
GSM162176	BTO:0000671		
GSM162175	BTO:0000671		
GSM278806	BTO:0000671	660	M
GSM278812	BTO:0000671	876	M
GSM162167	BTO:0000671		
GSM162174	BTO:0000671		
GSM162173	BTO:0000671		
GSM162172	BTO:0000671		
GSM162159	BTO:0000671		
GSM162168	BTO:0000671		
GSM162170	BTO:0000671		
GSM162177	BTO:0000671		
GSM278800	BTO:0000671	708	M
GSM162182	BTO:0000671		
GSM162180	BTO:0000671		
GSM278810	BTO:0000671	444	M
GSM278811	BTO:0000671	552	F
GSM278814	BTO:0000671	672	M
GSM162152	BTO:0000671		
GSM162179	BTO:0000671		
GSM278807	BTO:0000671	948	F
GSM278813	BTO:0000671	840	F
GSM278809	BTO:0000671	888	M
GSM278808	BTO:0000671	528	M
GSM278801	BTO:0000671	816	M
GSM278802	BTO:0000671	828	M
GSM278803	BTO:0000671	864	F
GSM278804	BTO:0000671	876	F
GSM278805	BTO:0000671	1032	F
GSM278816	BTO:0000671	588	F
GSM162181	BTO:0000671		
GSM162158	BTO:0000671		
GSM278815	BTO:0000671	852	F
GSM162157	BTO:0000671		
GSM162156	BTO:0000671		
GSM162150	BTO:0000671		
GSM134270	BTO:0000671	264	M
GSM134269	BTO:0000671	264	M
GSM134271	BTO:0000671	264	M
GSM134273	BTO:0000671	264	M
GSM101	BTO:0000671	720	M
GSM102428	BTO:0000671	720	F
GSM102433	BTO:0000671	360	M
GSM102458	BTO:0000671	600	M
GSM102438	BTO:0000671	720	M
GSM102443	BTO:0000671	720	F
GSM102456	BTO:0000671	600	M
GSM102432	BTO:0000671	720	M
GSM102461	BTO:0000671	840	M
GSM102562	BTO:0000671	840	M
GSM102459	BTO:0000671	840	F
GSM102464	BTO:0000671	720	M
GSM102537	BTO:0000671	480	M
GSM111	BTO:0000671	720	M
GSM102465	BTO:0000671	720	M
GSM12083	BTO:0000671	768	M
GSM102542	BTO:0000671	600	F
GSM102575	BTO:0000671	840	F
GSM102471	BTO:0000671	480	M
GSM102477	BTO:0000671	960	F
GSM102500	BTO:0000671	840	M
GSM102515	BTO:0000671	720	M
GSM102520	BTO:0000671	240	F
GSM102463	BTO:0000671	600	M
GSM102529	BTO:0000671	840	M
GSM102565	BTO:0000671	720	F
GSM102554	BTO:0000671	720	M
GSM102570	BTO:0000671	720	M
GSM102578	BTO:0000671	720	M
GSM102582	BTO:0000671	720	F
GSM103	BTO:0000671	720	M
GSM104	BTO:0000671	720	M
GSM105	BTO:0000671	840	F
GSM106	BTO:0000671	840	F
GSM107	BTO:0000671	840	F
GSM108	BTO:0000671	840	F
GSM102522	BTO:0000671	720	M
GSM117721	BTO:0000671	840	M
GSM112	BTO:0000671	720	M
GSM113	BTO:0000671	708	F
GSM114	BTO:0000671	708	F
GSM115	BTO:0000671	708	F
GSM116	BTO:0000671	708	F
GSM117	BTO:0000671	684	M
GSM117644	BTO:0000671	600	M
GSM117653	BTO:0000671	240	M
GSM12079	BTO:0000671	768	M
GSM117658	BTO:0000671	600	F
GSM117680	BTO:0000671	960	F
GSM117679	BTO:0000671	480	F
GSM117682	BTO:0000671	480	F
GSM117700	BTO:0000671	480	F
GSM117706	BTO:0000671	600	F
GSM117711	BTO:0000671	960	F
GSM110	BTO:0000671	720	M
GSM117655	BTO:0000671	840	M
GSM134285	BTO:0000671	516	M
GSM134284	BTO:0000671	516	M
GSM117743	BTO:0000671	600	M
GSM117774	BTO:0000671	840	M
GSM117694	BTO:0000671	600	F
GSM117674	BTO:0000671	840	F
GSM134298	BTO:0000671		M
GSM102	BTO:0000671	720	M
GSM117749	BTO:0000671	600	F
GSM117750	BTO:0000671	960	M
GSM117753	BTO:0000671	600	F
GSM118	BTO:0000671	684	M
GSM11814	BTO:0000671	840	F
GSM109	BTO:0000671	720	M
GSM134287	BTO:0000671	516	M
GSM11815	BTO:0000671	840	F
GSM117751	BTO:0000671	480	M
GSM134286	BTO:0000671	516	M
GSM117715	BTO:0000671	720	F
GSM134288	BTO:0000671	516	M
GSM134272	BTO:0000671	264	M
GSM134297	BTO:0000671		M
GSM134295	BTO:0000671		M
GSM134296	BTO:0000671		M
GSM134294	BTO:0000671		M
GSM498543	BTO:0000671		M
GSM498541	BTO:0000671		
GSM498547	BTO:0000671		
GSM498536	BTO:0000671		M
GSM498546	BTO:0000671		
GSM498535	BTO:0000671		
GSM498537	BTO:0000671		
GSM498530	BTO:0000671		
GSM498544	BTO:0000671		M
GSM498529	BTO:0000671		
GSM498540	BTO:0000671		M
GSM498532	BTO:0000671		
GSM498545	BTO:0000671		M
GSM498548	BTO:0000671		M
GSM498533	BTO:0000671		
GSM498534	BTO:0000671		
GSM498542	BTO:0000671		F
GSM498538	BTO:0000671		
GSM498531	BTO:0000671		M
GSM498539	BTO:0000671		F
GSM344	BTO:0000671	912	F
GSM366	BTO:0000671	912	F
GSM203696	BTO:0000671	720	M
GSM137948	BTO:0000671	600	F
GSM137954	BTO:0000671	600	M
GSM137956	BTO:0000671	600	M
GSM203789	BTO:0000671	480	M
GSM203790	BTO:0000671	840	M
GSM137973	BTO:0000671	720	M
GSM137990	BTO:0000671	480	M
GSM133638	BTO:0000671		M
GSM137995	BTO:0000671	360	F
GSM137992	BTO:0000671	840	M
GSM138046	BTO:0000671	600	M
GSM203712	BTO:0000671	840	M
GSM203771	BTO:0000671	720	M
GSM203801	BTO:0000671	600	M
GSM203765	BTO:0000671	840	M
GSM203754	BTO:0000671	720	M
GSM203748	BTO:0000671	720	M
GSM203746	BTO:0000671	840	M
GSM203741	BTO:0000671	600	F
GSM203729	BTO:0000671	480	M
GSM137941	BTO:0000671	720	F
GSM203727	BTO:0000671	480	F
GSM203717	BTO:0000671	480	M
GSM138008	BTO:0000671	840	M
GSM152687	BTO:0000671	720	F
GSM203769	BTO:0000671	480	M
GSM134276	BTO:0000671	588	M
GSM203783	BTO:0000671	840	M
GSM133594	BTO:0000671	516	M
GSM203671	BTO:0000671	480	M
GSM152798	BTO:0000671	840	M
GSM134278	BTO:0000671	588	M
GSM134277	BTO:0000671	588	M
GSM138000	BTO:0000671	480	M
GSM137928	BTO:0000671	360	F
GSM138030	BTO:0000671	720	M
GSM179789	BTO:0000671	720	F
GSM138025	BTO:0000671	600	M
GSM152763	BTO:0000671	480	M
GSM134275	BTO:0000671	588	M
GSM203644	BTO:0000671	840	F
GSM152770	BTO:0000671	960	M
GSM203694	BTO:0000671	840	M
GSM138020	BTO:0000671	480	F
GSM203655	BTO:0000671	480	M
GSM203634	BTO:0000671	360	M
GSM138006	BTO:0000671	720	M
GSM203710	BTO:0000671	720	F
GSM138045	BTO:0000671	480	M
GSM138012	BTO:0000671	840	M
GSM203692	BTO:0000671	600	M
GSM138017	BTO:0000671	720	F
GSM203679	BTO:0000671	600	M
GSM203697	BTO:0000671		F
GSM203662	BTO:0000671	720	M
GSM138019	BTO:0000671	600	M
GSM203665	BTO:0000671	360	M
GSM203668	BTO:0000671	720	M
GSM203656	BTO:0000671	960	F
GSM138016	BTO:0000671	720	F
GSM179828	BTO:0000671	840	F
GSM179855	BTO:0000671	720	M
GSM130	BTO:0000671	492	M
GSM133582	BTO:0000671		M
GSM179873	BTO:0000671	600	M
GSM133587	BTO:0000671	588	M
GSM133550	BTO:0000671	264	M
GSM12100	BTO:0000671	660	M
GSM179883	BTO:0000671	600	M
GSM126	BTO:0000671	720	M
GSM128	BTO:0000671	720	M
GSM179810	BTO:0000671	600	M
GSM132	BTO:0000671	780	M
GSM152741	BTO:0000671	720	F
GSM179935	BTO:0000671	840	F
GSM179938	BTO:0000671	720	F
GSM133563	BTO:0000671	264	M
GSM179931	BTO:0000671	720	M
GSM134	BTO:0000671	780	M
GSM11830	BTO:0000671	864	F
GSM11832	BTO:0000671	864	F
GSM134274	BTO:0000671	588	M
GSM179915	BTO:0000671	720	F
GSM120	BTO:0000671	684	M
GSM12399	BTO:0000671	780	M
GSM12069	BTO:0000671	696	M
GSM179848	BTO:0000671	600	M
GSM179834	BTO:0000671	600	M
GSM124	BTO:0000671	900	M
GSM12412	BTO:0000671	780	M
GSM179842	BTO:0000671	840	F
GSM179846	BTO:0000671	720	M
GSM179847	BTO:0000671	840	F
GSM179821	BTO:0000671	720	F
GSM12067	BTO:0000671	696	M
GSM152697	BTO:0000671	360	F
GSM12101	BTO:0000671	660	M
GSM179779	BTO:0000671	600	F
GSM179929	BTO:0000671	840	F
GSM179797	BTO:0000671	600	M
GSM100	BTO:0000671	696	F
GSM152606	BTO:0000671	480	M
GSM152637	BTO:0000671	840	F
GSM138053	BTO:0000671	600	M
GSM179819	BTO:0000671	840	M
GSM179832	BTO:0000671	600	F
GSM138033	BTO:0000671	600	M
GSM152704	BTO:0000671	480	F
GSM152705	BTO:0000671	720	M
GSM152715	BTO:0000671	720	M
GSM152727	BTO:0000671	480	M
GSM152728	BTO:0000671	600	M
GSM152740	BTO:0000671	720	M
GSM152677	BTO:0000671	600	M
GSM179955	BTO:0000671	600	M
GSM12105	BTO:0000671	780	F
GSM133573	BTO:0000671	516	M
GSM12106	BTO:0000671	780	F
GSM137934	BTO:0000671	720	M
GSM133657	BTO:0000671	588	M
GSM179949	BTO:0000671	840	M
GSM152701	BTO:0000671	720	F
GSM12298	BTO:0000671	600	M
GSM152774	BTO:0000671	600	M
GSM179910	BTO:0000671	600	F
GSM12274	BTO:0000671	804	M
GSM12270	BTO:0000671	804	M
GSM179904	BTO:0000671	360	M
GSM152801	BTO:0000671	840	F
GSM12299	BTO:0000671	600	M
GSM53081	BTO:0000671	960	F
GSM498495	BTO:0000671		
GSM498494	BTO:0000671		M
GSM498520	BTO:0000671		
GSM498503	BTO:0000671		
GSM278773	BTO:0000671	540	M
GSM498512	BTO:0000671		
GSM498528	BTO:0000671		
GSM498522	BTO:0000671		
GSM278772	BTO:0000671	756	M
GSM498511	BTO:0000671		
GSM498524	BTO:0000671		
GSM498525	BTO:0000671		
GSM498496	BTO:0000671		
GSM498526	BTO:0000671		
GSM498506	BTO:0000671		
GSM498527	BTO:0000671		
GSM498521	BTO:0000671		
GSM278767	BTO:0000671	804	F
GSM278774	BTO:0000671	564	M
GSM53064	BTO:0000671	600	F
GSM53062	BTO:0000671	600	M
